fifth_place_age,fifth_place_boat,fifth_place_height,fifth_place_lane,fifth_place_motor,fifth_place_name,fifth_place_rank,fifth_place_weight,first_place_age,first_place_boat,first_place_height,first_place_lane,first_place_motor,first_place_name,first_place_rank,first_place_weight,fourth_place_age,fourth_place_boat,fourth_place_height,fourth_place_lane,fourth_place_motor,fourth_place_name,fourth_place_rank,fourth_place_weight,link,race_name,race_place,race_title,second_place_age,second_place_boat,second_place_height,second_place_lane,second_place_motor,second_place_name,second_place_rank,second_place_weight,sixth_place_age,sixth_place_boat,sixth_place_height,sixth_place_lane,sixth_place_motor,sixth_place_name,sixth_place_rank,sixth_place_weight,third_place_age,third_place_boat,third_place_height,third_place_lane,third_place_motor,third_place_name,third_place_rank,third_place_weight
(),,,,,,,,(),,,,,,,,(),,,,,,,,https://race.kyotei.club/info/info-20201212-01-5.html,,,第53回サンケイスポーツ杯ドラキリュウ男女W優勝戦 [],(),,,,,,,,(),,,,,,,,(),,,,,,,
(),,,,,,,,(),,,,,,,,(),,,,,,,,https://race.kyotei.club/info/info-20201212-01-1.html,,,第53回サンケイスポーツ杯ドラキリュウ男女W優勝戦 [],(),,,,,,,,(),,,,,,,,(),,,,,,,
(),,,,,,,,(),,,,,,,,(),,,,,,,,https://race.kyotei.club/info/info-20201212-01-4.html,,,第53回サンケイスポーツ杯ドラキリュウ男女W優勝戦 [],(),,,,,,,,(),,,,,,,,(),,,,,,,
(),,,,,,,,(),,,,,,,,(),,,,,,,,https://race.kyotei.club/info/info-20201212-01-3.html,,,第53回サンケイスポーツ杯ドラキリュウ男女W優勝戦 [],(),,,,,,,,(),,,,,,,,(),,,,,,,
(),,,,,,,,(),,,,,,,,(),,,,,,,,https://race.kyotei.club/info/info-20201212-01-7.html,,,第53回サンケイスポーツ杯ドラキリュウ男女W優勝戦 [],(),,,,,,,,(),,,,,,,,(),,,,,,,
(),,,,,,,,(),,,,,,,,(),,,,,,,,https://race.kyotei.club/info/info-20201212-01-2.html,,,第53回サンケイスポーツ杯ドラキリュウ男女W優勝戦 [],(),,,,,,,,(),,,,,,,,(),,,,,,,
(),,,,,,,,(),,,,,,,,(),,,,,,,,https://race.kyotei.club/info/info-20201212-01-6.html,,,第53回サンケイスポーツ杯ドラキリュウ男女W優勝戦 [],(),,,,,,,,(),,,,,,,,(),,,,,,,
(),,,,,,,,(),,,,,,,,(),,,,,,,,https://race.kyotei.club/info/info-20201212-01-8.html,,,第53回サンケイスポーツ杯ドラキリュウ男女W優勝戦 [],(),,,,,,,,(),,,,,,,,(),,,,,,,
(47),56,168,4,23,品川賢次,B1,55,(47),48,167,1,16,松本浩貴,B1,52,(32),67,164,2,25,岡悠平,B2,56,https://race.kyotei.club/info/info-20201212-02-1.html,戸田,戸田,ボートピア岡部カップ開設19周年記念 [第2日],(47),45,167,5,24,長野道臣,B1,54,(32),42,151,6,35,沼田大都,B2,52,(37),65,170,3,6,吉田慎二郎,B1,59
(36),49,168,6,5,鈴木峻佑,B1,52,(46),74,158,2,37,伊藤誠二,A1,54,(36),35,167,4,20,岡村仁,A2,55,https://race.kyotei.club/info/info-20201212-02-3.html,戸田,戸田,ボートピア岡部カップ開設19周年記念 [第2日],(37),68,169,5,22,鈴木勝博,A1,52,(36),55,170,1,30,近藤友宝,B1,56,(51),51,163,3,13,渡邉睦広,A1,53
(38),33,167,5,8,籾山佳岳,B1,53,(39),60,162,1,4,荒田泰明,B1,52,(49),63,164,2,26,中村守成,B1,53,https://race.kyotei.club/info/info-20201212-02-2.html,戸田,戸田,ボートピア岡部カップ開設19周年記念 [第2日],(52),28,162,4,28,中里英夫,A1,53,(49),43,,6,39,田中勇輔,B2,52,(55),70,159,3,34,三品隆浩,B1,54
(49),25,165,5,38,谷本幸司,B1,51,(50),16,159,6,33,河合三弘,A2,52,(46),77,165,3,32,牧宏次,A2,53,https://race.kyotei.club/info/info-20201212-02-5.html,戸田,戸田,ボートピア岡部カップ開設19周年記念 [第2日],(47),38,167,1,3,伯母芳恒,A2,55,(46),46,166,2,31,安達裕樹,A1,53,(35),40,162,4,12,伊藤喜智,B1,52
(37),23,165,5,49,亀山雅幸,A2,52,(42),39,165,1,11,杉江浩明,B1,50,(55),62,167,4,63,池田雷太,B1,54,https://race.kyotei.club/info/info-20201212-02-4.html,戸田,戸田,ボートピア岡部カップ開設19周年記念 [第2日],(46),58,165,3,19,久田武,A2,53,(55),21,167,2,29,山田亮太,A2,52,(32),41,162,6,21,島田賢人,A2,56
(),,,,,,,,(),,,,,,,,(),,,,,,,,https://race.kyotei.club/info/info-20201212-01-10.html,,,第53回サンケイスポーツ杯ドラキリュウ男女W優勝戦 [],(),,,,,,,,(),,,,,,,,(),,,,,,,
(),,,,,,,,(),,,,,,,,(),,,,,,,,https://race.kyotei.club/info/info-20201212-01-11.html,,,第53回サンケイスポーツ杯ドラキリュウ男女W優勝戦 [],(),,,,,,,,(),,,,,,,,(),,,,,,,
(43),32,164,1,2,今坂晃広,A2,52,(39),60,162,3,4,荒田泰明,B1,52,(41),13,160,2,27,野末智一,B1,50,https://race.kyotei.club/info/info-20201212-02-6.html,戸田,戸田,ボートピア岡部カップ開設19周年記念 [第2日],(43),75,168,5,15,鋤柄貴俊,B1,52,(41),67,164,4,25,岡悠平,B2,56,(44),72,167,6,7,中澤和志,A1,52
(32),34,163,3,1,武藤直志,B1,57,(40),44,165,1,64,梶野学志,A1,52,(47),45,167,4,24,長野道臣,B1,54,https://race.kyotei.club/info/info-20201212-02-7.html,戸田,戸田,ボートピア岡部カップ開設19周年記念 [第2日],(34),55,170,2,30,近藤友宝,B1,56,(47),43,,5,39,田中勇輔,B2,52,(53),31,165,6,18,渡邊哲也,B1,54
(36),49,168,3,5,鈴木峻佑,B1,52,(47),73,169,5,17,濱野谷憲吾,A1,56,(37),23,165,2,49,亀山雅幸,A2,52,https://race.kyotei.club/info/info-20201212-02-8.html,戸田,戸田,ボートピア岡部カップ開設19周年記念 [第2日],(50),36,165,4,9,齋藤和政,B1,53,(37),63,164,1,26,中村守成,B1,53,(37),65,170,6,6,吉田慎二郎,B1,59
(44),72,167,3,7,中澤和志,A1,52,(37),68,169,2,22,鈴木勝博,A1,52,(49),29,160,4,40,大塚浩二,B1,52,https://race.kyotei.club/info/info-20201212-02-10.html,戸田,戸田,ボートピア岡部カップ開設19周年記念 [第2日],(41),21,167,1,29,山田亮太,A2,52,(49),38,167,5,3,伯母芳恒,A2,55,(38),33,167,6,8,籾山佳岳,B1,53
(29),71,170,3,14,伏見俊介,A2,54,(42),61,169,1,65,古川誠之,A2,55,(46),77,165,6,32,牧宏次,A2,53,https://race.kyotei.club/info/info-20201212-02-9.html,戸田,戸田,ボートピア岡部カップ開設19周年記念 [第2日],(41),26,161,2,10,桐本康臣,A1,55,(46),39,165,5,11,杉江浩明,B1,50,(47),48,167,4,16,松本浩貴,B1,52
(),,,,,,,,(),,,,,,,,(),,,,,,,,https://race.kyotei.club/info/info-20201212-01-9.html,,,第53回サンケイスポーツ杯ドラキリュウ男女W優勝戦 [],(),,,,,,,,(),,,,,,,,(),,,,,,,
(46),58,165,6,19,久田武,A2,53,(51),51,163,1,13,渡邉睦広,A1,53,(41),27,162,2,36,後藤陽介,B1,56,https://race.kyotei.club/info/info-20201212-02-11.html,戸田,戸田,ボートピア岡部カップ開設19周年記念 [第2日],(40),44,165,5,64,梶野学志,A1,52,(41),13,160,4,27,野末智一,B1,50,(37),46,166,3,31,安達裕樹,A1,53
(),,,,,,,,(),,,,,,,,(),,,,,,,,https://race.kyotei.club/info/info-20201212-03-3.html,,,創刊60周年記念第39回東京スポーツ杯 [],(),,,,,,,,(),,,,,,,,(),,,,,,,
(),,,,,,,,(),,,,,,,,(),,,,,,,,https://race.kyotei.club/info/info-20201212-03-1.html,,,創刊60周年記念第39回東京スポーツ杯 [],(),,,,,,,,(),,,,,,,,(),,,,,,,
(),,,,,,,,(),,,,,,,,(),,,,,,,,https://race.kyotei.club/info/info-20201212-03-9.html,,,創刊60周年記念第39回東京スポーツ杯 [],(),,,,,,,,(),,,,,,,,(),,,,,,,
(),,,,,,,,(),,,,,,,,(),,,,,,,,https://race.kyotei.club/info/info-20201212-03-6.html,,,創刊60周年記念第39回東京スポーツ杯 [],(),,,,,,,,(),,,,,,,,(),,,,,,,
(),,,,,,,,(),,,,,,,,(),,,,,,,,https://race.kyotei.club/info/info-20201212-03-2.html,,,創刊60周年記念第39回東京スポーツ杯 [],(),,,,,,,,(),,,,,,,,(),,,,,,,
(),,,,,,,,(),,,,,,,,(),,,,,,,,https://race.kyotei.club/info/info-20201212-03-4.html,,,創刊60周年記念第39回東京スポーツ杯 [],(),,,,,,,,(),,,,,,,,(),,,,,,,
(),,,,,,,,(),,,,,,,,(),,,,,,,,https://race.kyotei.club/info/info-20201212-03-5.html,,,創刊60周年記念第39回東京スポーツ杯 [],(),,,,,,,,(),,,,,,,,(),,,,,,,
(),,,,,,,,(),,,,,,,,(),,,,,,,,https://race.kyotei.club/info/info-20201212-03-8.html,,,創刊60周年記念第39回東京スポーツ杯 [],(),,,,,,,,(),,,,,,,,(),,,,,,,
(),,,,,,,,(),,,,,,,,(),,,,,,,,https://race.kyotei.club/info/info-20201212-03-10.html,,,創刊60周年記念第39回東京スポーツ杯 [],(),,,,,,,,(),,,,,,,,(),,,,,,,
(),,,,,,,,(),,,,,,,,(),,,,,,,,https://race.kyotei.club/info/info-20201212-03-7.html,,,創刊60周年記念第39回東京スポーツ杯 [],(),,,,,,,,(),,,,,,,,(),,,,,,,
(),,,,,,,,(),,,,,,,,(),,,,,,,,https://race.kyotei.club/info/info-20201212-04-1.html,,,第35回グランプリ/グランプリシリーズ [],(),,,,,,,,(),,,,,,,,(),,,,,,,
(),,,,,,,,(),,,,,,,,(),,,,,,,,https://race.kyotei.club/info/info-20201212-04-2.html,,,第35回グランプリ/グランプリシリーズ [],(),,,,,,,,(),,,,,,,,(),,,,,,,
(),,,,,,,,(),,,,,,,,(),,,,,,,,https://race.kyotei.club/info/info-20201212-04-3.html,,,第35回グランプリ/グランプリシリーズ [],(),,,,,,,,(),,,,,,,,(),,,,,,,
(),,,,,,,,(),,,,,,,,(),,,,,,,,https://race.kyotei.club/info/info-20201212-03-11.html,,,創刊60周年記念第39回東京スポーツ杯 [],(),,,,,,,,(),,,,,,,,(),,,,,,,
(),,,,,,,,(),,,,,,,,(),,,,,,,,https://race.kyotei.club/info/info-20201212-04-5.html,,,第35回グランプリ/グランプリシリーズ [],(),,,,,,,,(),,,,,,,,(),,,,,,,
(31),26,161,6,54,長尾京志郎,B1,52,(41),66,170,1,74,作間章,A2,52,(56),22,160,4,70,長谷川巌,A2,50,https://race.kyotei.club/info/info-20201212-05-1.html,多摩川,多摩川,第15回サントリーカップ [第5日],(48),47,162,2,61,佐川正道,B1,50,(56),54,167,5,43,小林一樹,B1,57,(34),57,164,3,37,森作雄大,B1,52
(31),81,164,5,46,鶴田勇雄,B1,53,(46),33,160,1,36,中渡修作,B1,53,(29),30,164,2,12,田中京介,B1,57,https://race.kyotei.club/info/info-20201212-05-2.html,多摩川,多摩川,第15回サントリーカップ [第5日],(36),38,171,4,31,永田啓二,A1,53,(29),34,161,3,13,西田靖,B1,54,(33),59,163,6,28,河合佑樹,A2,51
(),,,,,,,,(),,,,,,,,(),,,,,,,,https://race.kyotei.club/info/info-20201212-04-7.html,,,第35回グランプリ/グランプリシリーズ [],(),,,,,,,,(),,,,,,,,(),,,,,,,
(55),43,163,4,34,広瀬聖仁,B1,54,(34),42,158,1,44,渡邉俊介,B1,50,(37),32,153,3,52,松村康太,A2,53,https://race.kyotei.club/info/info-20201212-05-3.html,多摩川,多摩川,第15回サントリーカップ [第5日],(38),68,166,2,20,赤坂俊輔,A1,50,(37),74,170,5,64,松下哲也,B1,51,(43),28,166,6,21,大谷直弘,A2,53
(),,,,,,,,(),,,,,,,,(),,,,,,,,https://race.kyotei.club/info/info-20201212-04-4.html,,,第35回グランプリ/グランプリシリーズ [],(),,,,,,,,(),,,,,,,,(),,,,,,,
(40),39,165,3,51,木村浩士,B1,54,(58),78,164,1,60,中村裕将,A2,52,(31),75,168,5,69,山崎郡,A1,51,https://race.kyotei.club/info/info-20201212-05-5.html,多摩川,多摩川,第15回サントリーカップ [第5日],(35),53,168,6,49,長田頼宗,A1,53,(31),57,164,2,37,森作雄大,B1,52,(52),44,160,4,75,菊池峰晴,A2,53
(43),77,167,5,55,齊藤仁,A1,51,(47),52,169,3,32,浅見宗孝,B1,55,(24),36,165,2,68,岡部大輝,B1,52,https://race.kyotei.club/info/info-20201212-05-4.html,多摩川,多摩川,第15回サントリーカップ [第5日],(43),69,166,4,38,横澤剛治,A1,56,(24),56,167,6,56,谷川将太,B1,52,(51),23,160,1,41,三好一,B1,57
(31),26,161,3,54,長尾京志郎,B1,52,(46),70,160,1,42,安藤裕貴,A2,54,(46),33,160,4,36,中渡修作,B1,53,https://race.kyotei.club/info/info-20201212-05-8.html,多摩川,多摩川,第15回サントリーカップ [第5日],(43),28,166,2,21,大谷直弘,A2,53,(46),43,163,5,34,広瀬聖仁,B1,54,(24),36,165,6,68,岡部大輝,B1,52
(53),85,166,6,19,大場敏,A1,53,(44),46,168,5,62,赤岩善生,A1,54,(41),54,167,3,43,小林一樹,B1,57,https://race.kyotei.club/info/info-20201212-05-6.html,多摩川,多摩川,第15回サントリーカップ [第5日],(32),62,167,2,15,中田竜太,A1,51,(41),76,169,1,67,関根彰人,B1,52,(37),50,159,4,71,奈須啓太,A1,53
(51),71,155,6,47,土屋太朗,B1,53,(41),66,170,2,74,作間章,A2,52,(37),74,170,4,64,松下哲也,B1,51,https://race.kyotei.club/info/info-20201212-05-7.html,多摩川,多摩川,第15回サントリーカップ [第5日],(52),40,161,1,23,後藤浩,A2,52,(37),22,160,5,70,長谷川巌,A2,50,(31),81,164,3,46,鶴田勇雄,B1,53
(51),23,160,4,41,三好一,B1,57,(50),25,161,2,48,木山和幸,B1,51,(59),34,161,6,13,西田靖,B1,54,https://race.kyotei.club/info/info-20201212-05-9.html,多摩川,多摩川,第15回サントリーカップ [第5日],(32),56,167,3,56,谷川将太,B1,52,(59),47,162,5,61,佐川正道,B1,50,(52),44,160,1,75,菊池峰晴,A2,53
(34),42,158,6,44,渡邉俊介,B1,50,(53),85,166,1,19,大場敏,A1,53,(43),69,166,3,38,横澤剛治,A1,56,https://race.kyotei.club/info/info-20201212-05-10.html,多摩川,多摩川,第15回サントリーカップ [第5日],(29),30,164,5,12,田中京介,B1,57,(43),39,165,4,51,木村浩士,B1,54,(31),75,168,2,69,山崎郡,A1,51
(),,,,,,,,(),,,,,,,,(),,,,,,,,https://race.kyotei.club/info/info-20201212-04-6.html,,,第35回グランプリ/グランプリシリーズ [],(),,,,,,,,(),,,,,,,,(),,,,,,,
(32),62,167,5,15,中田竜太,A1,51,(33),59,163,1,28,河合佑樹,A2,51,(37),32,153,4,52,松村康太,A2,53,https://race.kyotei.club/info/info-20201212-05-11.html,多摩川,多摩川,第15回サントリーカップ [第5日],(43),77,167,2,55,齊藤仁,A1,51,(37),78,164,6,60,中村裕将,A2,52,(37),50,159,3,71,奈須啓太,A1,53
(33),76,157,6,9,鈴木諒祐,B1,52,(42),66,163,1,45,後藤正宗,B1,53,(55),38,161,3,3,小森信雄,B1,54,https://race.kyotei.club/info/info-20201212-06-1.html,浜名湖,浜名湖,遠鉄アタック Mooovi浜名湖1周年記念 [第5日],(40),71,169,5,41,小澤和也,B1,57,(55),52,,4,6,小川竜太,B2,53,(64),61,160,2,29,吉田稔,B1,55
(33),74,165,3,14,相原利章,B1,52,(34),75,164,5,13,小山勉,A1,52,(34),35,169,6,43,石塚裕介,B1,52,https://race.kyotei.club/info/info-20201212-06-2.html,浜名湖,浜名湖,遠鉄アタック Mooovi浜名湖1周年記念 [第5日],(38),67,170,2,30,北川潤二,A2,56,(34),31,163,4,38,鈴木幸夫,A1,51,(27),65,163,1,7,小寺拳人,B1,55
(44),19,171,6,47,汐崎正則,B1,54,(45),11,158,1,57,鳥居塚孝博,A1,52,(21),22,163,5,16,佐藤航,B2,52,https://race.kyotei.club/info/info-20201212-06-4.html,浜名湖,浜名湖,遠鉄アタック Mooovi浜名湖1周年記念 [第5日],(30),46,168,2,40,太田潮,B1,56,(21),58,164,3,35,多羅尾達之,B1,52,(52),53,160,4,5,坂東満,B1,52
(),,,,,,,,(),,,,,,,,(),,,,,,,,https://race.kyotei.club/info/info-20201212-04-10.html,,,第35回グランプリ/グランプリシリーズ [],(),,,,,,,,(),,,,,,,,(),,,,,,,
(44),47,168,3,10,石川哲秀,B1,53,(44),32,161,1,18,亀山高雅,B1,53,(44),23,163,6,52,茶谷信次,A1,54,https://race.kyotei.club/info/info-20201212-06-3.html,浜名湖,浜名湖,遠鉄アタック Mooovi浜名湖1周年記念 [第5日],(62),69,163,4,25,富山弘幸,A2,55,(44),56,163,2,12,室田泰史,A2,55,(54),39,161,5,34,一色雅昭,B1,56
(48),55,159,2,31,向所浩二,A2,55,(29),36,162,1,62,八木治樹,B1,52,(42),24,166,3,56,杉田篤光,A1,51,https://race.kyotei.club/info/info-20201212-06-5.html,浜名湖,浜名湖,遠鉄アタック Mooovi浜名湖1周年記念 [第5日],(21),27,164,5,21,澤田尚也,B1,51,(42),38,161,4,3,小森信雄,B1,54,(47),68,161,6,59,角谷健吾,A1,52
(),,,,,,,,(),,,,,,,,(),,,,,,,,https://race.kyotei.club/info/info-20201212-04-11.html,,,第35回グランプリ/グランプリシリーズ [],(),,,,,,,,(),,,,,,,,(),,,,,,,
(40),71,169,3,41,小澤和也,B1,57,(50),18,161,1,53,奥平拓也,A2,52,(36),49,163,5,19,田路朋史,A2,52,https://race.kyotei.club/info/info-20201212-06-6.html,浜名湖,浜名湖,遠鉄アタック Mooovi浜名湖1周年記念 [第5日],(35),48,169,4,28,前沢丈史,A1,55,(36),51,168,6,66,佐々木康幸,A1,55,(34),35,169,2,43,石塚裕介,B1,52
(54),39,161,3,34,一色雅昭,B1,56,(25),72,172,1,55,小池修平,A1,54,(55),15,163,2,27,浦田信義,B1,51,https://race.kyotei.club/info/info-20201212-06-7.html,浜名湖,浜名湖,遠鉄アタック Mooovi浜名湖1周年記念 [第5日],(33),74,165,5,14,相原利章,B1,52,(55),52,,6,6,小川竜太,B2,53,(31),29,167,4,51,平見真彦,A2,52
(64),61,160,4,29,吉田稔,B1,55,(32),37,164,6,8,岩瀬裕亮,A1,54,(52),30,166,5,15,清水紀克,B1,55,https://race.kyotei.club/info/info-20201212-06-8.html,浜名湖,浜名湖,遠鉄アタック Mooovi浜名湖1周年記念 [第5日],(51),40,165,3,11,中里昌志,A2,50,(52),14,169,2,4,中村将隆,B2,56,(62),69,163,1,25,富山弘幸,A2,55
(),,,,,,,,(),,,,,,,,(),,,,,,,,https://race.kyotei.club/info/info-20201212-04-9.html,,,第35回グランプリ/グランプリシリーズ [],(),,,,,,,,(),,,,,,,,(),,,,,,,
(),,,,,,,,(),,,,,,,,(),,,,,,,,https://race.kyotei.club/info/info-20201212-04-8.html,,,第35回グランプリ/グランプリシリーズ [],(),,,,,,,,(),,,,,,,,(),,,,,,,
(38),67,170,5,30,北川潤二,A2,56,(44),23,163,1,52,茶谷信次,A1,54,(42),24,166,4,56,杉田篤光,A1,51,https://race.kyotei.club/info/info-20201212-06-10.html,浜名湖,浜名湖,遠鉄アタック Mooovi浜名湖1周年記念 [第5日],(47),51,168,2,66,佐々木康幸,A1,55,(42),32,161,6,18,亀山高雅,B1,53,(44),19,171,3,47,汐崎正則,B1,54
(34),26,168,6,23,松竹大輔,A2,53,(28),20,167,2,48,馬場剛,A2,51,(44),47,168,5,10,石川哲秀,B1,53,https://race.kyotei.club/info/info-20201212-06-9.html,浜名湖,浜名湖,遠鉄アタック Mooovi浜名湖1周年記念 [第5日],(21),27,164,3,21,澤田尚也,B1,51,(44),31,163,1,38,鈴木幸夫,A1,51,(42),66,163,4,45,後藤正宗,B1,53
(48),55,159,5,31,向所浩二,A2,55,(31),29,167,1,51,平見真彦,A2,52,(50),56,163,4,12,室田泰史,A2,55,https://race.kyotei.club/info/info-20201212-06-11.html,浜名湖,浜名湖,遠鉄アタック Mooovi浜名湖1周年記念 [第5日],(34),75,164,2,13,小山勉,A1,52,(50),46,168,6,40,太田潮,B1,56,(35),48,169,3,28,前沢丈史,A1,55
(),,,,,,,,(),,,,,,,,(),,,,,,,,https://race.kyotei.club/info/info-20201212-07-1.html,,,第49回家康賞 [],(),,,,,,,,(),,,,,,,,(),,,,,,,
(),,,,,,,,(),,,,,,,,(),,,,,,,,https://race.kyotei.club/info/info-20201212-07-8.html,,,第49回家康賞 [],(),,,,,,,,(),,,,,,,,(),,,,,,,
(),,,,,,,,(),,,,,,,,(),,,,,,,,https://race.kyotei.club/info/info-20201212-07-9.html,,,第49回家康賞 [],(),,,,,,,,(),,,,,,,,(),,,,,,,
(),,,,,,,,(),,,,,,,,(),,,,,,,,https://race.kyotei.club/info/info-20201212-07-2.html,,,第49回家康賞 [],(),,,,,,,,(),,,,,,,,(),,,,,,,
(50),62,160,3,4,内野省一,B1,53,(53),54,166,4,45,渡辺豊,A2,54,(65),23,171,1,20,藤井定美,B1,53,https://race.kyotei.club/info/info-20201212-08-1.html,常滑,常滑,マンスリーBOATRACE杯 [第1日],(24),38,167,2,26,吉田裕平,A2,51,(65),18,162,5,49,森下愛梨,B1,52,(24),57,169,6,3,高井雄基,B2,54
(),,,,,,,,(),,,,,,,,(),,,,,,,,https://race.kyotei.club/info/info-20201212-07-4.html,,,第49回家康賞 [],(),,,,,,,,(),,,,,,,,(),,,,,,,
(),,,,,,,,(),,,,,,,,(),,,,,,,,https://race.kyotei.club/info/info-20201212-07-5.html,,,第49回家康賞 [],(),,,,,,,,(),,,,,,,,(),,,,,,,
(30),52,173,3,7,杉村賢也,B1,53,(40),42,171,4,60,上村純一,A2,53,(29),43,149,5,54,深見亜由美,B1,43,https://race.kyotei.club/info/info-20201212-08-2.html,常滑,常滑,マンスリーBOATRACE杯 [第1日],(32),22,167,6,50,池田雄祐,A2,52,(29),39,160,1,19,野中義生,B1,53,(29),45,159,2,48,蜂須瑞生,B1,46
(51),11,164,5,59,河上年昭,B1,55,(48),48,168,3,30,佐口達也,A2,53,(52),35,160,1,39,冨田秀幸,B1,52,https://race.kyotei.club/info/info-20201212-08-3.html,常滑,常滑,マンスリーBOATRACE杯 [第1日],(39),68,171,6,21,中野次郎,A1,53,(52),60,156,4,38,柴田愛梨,B2,46,(45),47,166,2,15,伊藤啓三,A2,52
(42),50,167,3,36,芦澤望,A2,55,(36),73,162,4,14,土性雅也,A2,55,(51),49,168,6,40,渡邉英児,A2,53,https://race.kyotei.club/info/info-20201212-08-5.html,常滑,常滑,マンスリーBOATRACE杯 [第1日],(65),23,171,5,20,藤井定美,B1,53,(51),28,164,1,57,山崎哲司,A1,52,(23),46,156,2,27,島倉都,B1,49
(),,,,,,,,(),,,,,,,,(),,,,,,,,https://race.kyotei.club/info/info-20201212-07-3.html,,,第49回家康賞 [],(),,,,,,,,(),,,,,,,,(),,,,,,,
(55),24,156,4,16,田村美和,B1,55,(40),74,167,1,1,荒川健太,A2,57,(36),58,165,5,11,伴将典,B1,61,https://race.kyotei.club/info/info-20201212-08-4.html,常滑,常滑,マンスリーBOATRACE杯 [第1日],(39),40,160,3,17,石塚久也,A1,53,(36),53,170,6,32,北村征嗣,A1,53,(37),66,163,2,29,村田敦,B1,59
(32),65,169,1,23,戸塚邦好,A2,51,(46),31,158,3,18,大澤普司,A1,55,(34),26,163,2,53,萩原知哉,B1,53,https://race.kyotei.club/info/info-20201212-08-6.html,常滑,常滑,マンスリーBOATRACE杯 [第1日],(24),57,169,4,3,高井雄基,B2,54,(34),75,164,5,56,沓名貴輝,B1,51,(51),37,162,6,33,大平誉史明,A2,52
(48),48,168,6,30,佐口達也,A2,53,(33),32,165,2,37,大須賀友,B1,52,(23),18,162,4,49,森下愛梨,B1,52,https://race.kyotei.club/info/info-20201212-08-9.html,常滑,常滑,マンスリーBOATRACE杯 [第1日],(40),74,167,3,1,荒川健太,A2,57,(23),50,167,1,36,芦澤望,A2,55,(45),64,164,5,55,松浦勝,B1,56
(38),44,170,2,34,渥美卓郎,B1,55,(42),55,171,6,42,金田諭,A1,52,(29),43,149,3,54,深見亜由美,B1,43,https://race.kyotei.club/info/info-20201212-08-7.html,常滑,常滑,マンスリーBOATRACE杯 [第1日],(53),54,166,1,45,渡辺豊,A2,54,(29),60,156,5,38,柴田愛梨,B2,46,(47),16,170,4,6,山谷央,A1,51
(38),34,165,4,58,早川尚人,B1,53,(40),42,171,1,60,上村純一,A2,53,(45),47,166,6,15,伊藤啓三,A2,52,https://race.kyotei.club/info/info-20201212-08-8.html,常滑,常滑,マンスリーBOATRACE杯 [第1日],(36),13,167,3,51,河村了,A1,52,(45),24,156,5,16,田村美和,B1,55,(38),12,155,2,10,喜多那由夏,B1,49
(51),49,168,2,40,渡邉英児,A2,53,(39),40,160,1,17,石塚久也,A1,53,(52),35,160,3,39,冨田秀幸,B1,52,https://race.kyotei.club/info/info-20201212-08-10.html,常滑,常滑,マンスリーBOATRACE杯 [第1日],(34),26,163,4,53,萩原知哉,B1,53,(52),38,167,6,26,吉田裕平,A2,51,(29),45,159,5,48,蜂須瑞生,B1,46
(),,,,,,,,(),,,,,,,,(),,,,,,,,https://race.kyotei.club/info/info-20201212-07-6.html,,,第49回家康賞 [],(),,,,,,,,(),,,,,,,,(),,,,,,,
(36),73,162,6,14,土性雅也,A2,55,(47),16,170,1,6,山谷央,A1,51,(32),22,167,4,50,池田雄祐,A2,52,https://race.kyotei.club/info/info-20201212-08-11.html,常滑,常滑,マンスリーBOATRACE杯 [第1日],(51),37,162,2,33,大平誉史明,A2,52,(32),11,164,3,59,河上年昭,B1,55,(37),66,163,5,29,村田敦,B1,59
(),,,,,,,,(),,,,,,,,(),,,,,,,,https://race.kyotei.club/info/info-20201212-07-11.html,,,第49回家康賞 [],(),,,,,,,,(),,,,,,,,(),,,,,,,
(52),45,157,4,16,宮迫暢彦,B1,53,(49),76,168,1,50,一瀬明,A1,53,(38),28,161,3,36,佐藤旭,B1,52,https://race.kyotei.club/info/info-20201212-09-1.html,津,津,津ぎょうざ小学校大運動会 [第3日],(49),56,163,6,38,増田進,B1,54,(38),18,161,5,48,栢場優子,B1,44,(27),57,164,2,29,高石梨菜,B1,51
(48),39,165,2,33,伊藤雄二,B1,51,(47),21,162,3,54,貞兼淳二,B1,57,(47),22,157,1,55,本部めぐみ,B1,46,https://race.kyotei.club/info/info-20201212-09-2.html,津,津,津ぎょうざ小学校大運動会 [第3日],(39),33,165,4,61,富永修一,B1,52,(47),43,,6,37,佐藤ほの,B2,46,(29),44,166,5,39,石井孝之,B1,54
(30),49,165,1,52,柴田朋哉,B1,53,(29),54,164,4,23,春園功太,A1,51,(48),38,171,2,21,岩崎正哉,A2,55,https://race.kyotei.club/info/info-20201212-09-3.html,津,津,津ぎょうざ小学校大運動会 [第3日],(46),30,173,5,25,折下寛法,A2,52,(48),29,151,3,66,大石真央,B2,45,(46),40,168,6,30,淺香文武,B1,55
(),,,,,,,,(),,,,,,,,(),,,,,,,,https://race.kyotei.club/info/info-20201212-07-7.html,,,第49回家康賞 [],(),,,,,,,,(),,,,,,,,(),,,,,,,
(53),51,153,5,62,乙津康志,A2,51,(45),50,167,1,64,橋口真樹,B1,50,(33),25,160,4,13,田中堅,B1,52,https://race.kyotei.club/info/info-20201212-09-4.html,津,津,津ぎょうざ小学校大運動会 [第3日],(41),27,169,2,20,廣瀬将亨,A1,57,(33),69,167,3,26,遠藤晃司,B1,52,(26),32,168,6,15,上條暢嵩,A1,51
